ID,Delivery_person_ID,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Road_traffic_density,Type_of_order,order_count,City,Time_taken (min),cluster
0x234e,PUNERES16DEL01,18.527678,73.846093,07-03-2022,10:45,10:55,Low,Meal,2.0,Metropolitian,24,2
0x62fb,PUNERES02DEL03,18.594952,73.870927,24-03-2022,23:20,23:25,Low,Drinks,2.0,Metropolitian,16,1
0xa3af,PUNERES08DEL02,18.591986,73.972571,27-03-2022,19:50,0.833333333,Jam,Snack,4.0,Metropolitian,46,0
0x8d19,PUNERES06DEL02,18.569299,73.948926,01-03-2022,23:25,23:30,Low,Snack,1.0,Metropolitian,13,2
0x90a2,PUNERES14DEL01,18.541071,73.882194,05-03-2022,16:25,16:30,Medium,Drinks,2.0,Metropolitian,25,2
0xa026,PUNERES17DEL02,18.527954,73.854125,13-03-2022,09:45,09:55,Low,Snack,1.0,Urban,11,2
0x81ae,PUNERES17DEL03,18.536255,73.858033,01-03-2022,23:35,23:40,Low,Drinks,1.0,,22,2
0x342d,PUNERES14DEL03,18.517384,73.879944,24-03-2022,19:55,20:05,Jam,Drinks,1.0,Urban,13,2
0x14a7,PUNERES06DEL03,18.594642,73.966644,28-03-2022,17:10,17:20,Medium,Drinks,1.0,,11,0
0x32a5,PUNERES17DEL02,18.591885,73.91164,02-03-2022,22:40,22:55,Low,Drinks,1.0,Metropolitian,25,2
0x32d8,PUNERES05DEL01,18.627198,74.007948,20-03-2022,21:50,21:55,Jam,Meal,2.0,Metropolitian,43,0
0x4eec,PUNERES08DEL03,18.572201,73.957127,19-03-2022,17:50,0.75,Medium,Buffet,2.0,Metropolitian,16,0
0xa443,PUNERES08DEL01,18.562269,73.933095,11-03-2022,14:35,14:45,High,Buffet,2.0,Metropolitian,30,2
0x2fbe,PUNERES17DEL02,18.568851,73.879233,05-03-2022,18:25,18:40,Medium,Meal,1.0,Metropolitian,33,2
0x1783,PUNERES11DEL03,18.607724,73.983774,14-03-2022,22:15,22:25,Low,Meal,2.0,Urban,21,0
0x289d,PUNERES08DEL02,18.530251,73.925264,19-03-2022,10:55,0.458333333,Low,Drinks,2.0,Metropolitian,17,2
0xab84,PUNERES19DEL02,18.564288,73.938941,07-03-2022,11:25,11:40,High,Drinks,2.0,Urban,29,2
0x4a92,PUNERES14DEL02,18.628214,73.968742,04-04-2022,18:20,18:35,Medium,Buffet,2.0,Metropolitian,43,0
0xa490,PUNERES13DEL02,18.592937,73.968121,01-04-2022,17:25,17:40,Medium,Drinks,2.0,Metropolitian,24,0
0xba84,PUNERES20DEL01,18.604469,73.810835,01-03-2022,15:50,16:05,Medium,Snack,2.0,Urban,29,1
0xa8bf,PUNERES02DEL01,18.539488,73.806393,01-03-2022,08:50,09:05,Low,Buffet,1.0,Metropolitian,17,2
0xb2e2,PUNERES08DEL02,18.643484,74.034193,20-03-2022,21:45,21:50,Jam,Drinks,3.0,Metropolitian,42,0
0x202d,PUNERES08DEL02,18.594119,73.985151,10-03-2022,0.833333333,20:05,Jam,Buffet,2.0,Urban,47,0
0x9c06,PUNERES18DEL01,18.650821,73.863466,14-03-2022,22:25,22:30,Low,Buffet,1.0,Urban,26,1
0x82d1,PUNERES08DEL02,18.567689,73.944031,26-03-2022,17:55,18:10,Medium,Meal,1.0,Metropolitian,34,2
0x333f,PUNERES02DEL03,18.567419,73.826726,07-03-2022,17:25,17:40,Medium,Meal,2.0,Metropolitian,29,1
0xae92,PUNERES06DEL02,18.553096,73.9176,11-03-2022,09:20,09:25,Low,Buffet,1.0,Metropolitian,24,2
0x186c,PUNERES14DEL01,18.541364,73.87924,01-04-2022,13:10,13:20,High,Meal,2.0,Urban,25,2
0x770f,PUNERES010DEL01,18.582491,73.972021,02-03-2022,22:20,22:25,Low,Drinks,1.0,Urban,21,0
0x63a1,PUNERES17DEL01,18.621761,73.943354,16-03-2022,18:20,18:30,Medium,Buffet,2.0,Urban,42,0
0xa74,PUNERES20DEL03,18.609619,73.801647,30-03-2022,23:25,23:30,Low,Meal,2.0,Metropolitian,16,1
0xb660,PUNERES14DEL02,18.624899,73.970053,12-03-2022,0.916666667,22:10,Jam,Buffet,1.0,Metropolitian,28,0
0x8fb1,PUNERES01DEL03,18.577267,73.808726,17-03-2022,17:20,17:30,Medium,Meal,2.0,Metropolitian,38,1
0xaacc,PUNERES16DEL02,18.572754,73.884232,24-03-2022,20:10,20:25,Jam,Snack,3.0,Metropolitian,44,2
0x4c24,PUNERES15DEL01,18.622252,73.766014,05-03-2022,08:40,08:45,Low,Meal,1.0,Metropolitian,16,1
0x26e0,PUNERES06DEL02,18.608507,73.982554,10-03-2022,21:25,21:40,Jam,Buffet,2.0,Urban,51,0
0x5883,PUNERES06DEL02,18.600454,73.980517,14-03-2022,22:40,22:55,Low,Snack,2.0,Metropolitian,27,0
0x52d3,PUNERES01DEL02,18.623062,73.848012,06-04-2022,23:10,23:15,Low,Meal,2.0,Urban,25,1
0xbc33,PUNERES17DEL01,18.554183,73.872064,03-04-2022,15:25,15:40,Medium,Meal,2.0,Metropolitian,23,2
0x3fc2,PUNERES11DEL03,18.566868,73.960229,30-03-2022,19:55,0.833333333,Jam,Drinks,4.0,Metropolitian,51,0
0x9898,PUNERES16DEL03,18.609316,73.923087,10-03-2022,20:10,20:15,Jam,Meal,1.0,Metropolitian,28,0
0x11ec,PUNERES13DEL01,18.5553,73.918461,11-03-2022,0.458333333,11:05,Low,Buffet,1.0,Metropolitian,28,2
0x414e,PUNERES06DEL03,18.595035,73.961077,21-03-2022,22:25,22:30,Low,Snack,2.0,Metropolitian,20,0
0x7e99,PUNERES07DEL01,18.565471,73.944762,07-03-2022,12:45,0.541666667,High,Snack,1.0,Metropolitian,29,2
0x7c07,PUNERES05DEL02,18.572101,73.949157,28-03-2022,19:10,19:15,Jam,Drinks,1.0,Metropolitian,27,0
0x9a19,PUNERES02DEL03,18.625721,73.903198,10-03-2022,18:45,18:55,Medium,Meal,2.0,Urban,33,1
0xb6b0,PUNERES16DEL02,18.528539,73.851982,05-04-2022,08:30,08:35,Low,Snack,1.0,Urban,12,2
0x82cf,PUNERES09DEL02,18.539981,73.914841,30-03-2022,08:55,09:05,Low,Drinks,2.0,Metropolitian,22,2
0x5621,PUNERES15DEL01,18.618645,73.766834,26-03-2022,11:50,11:55,High,Meal,2.0,Metropolitian,26,1
0xc4e,PUNERES17DEL03,18.569216,73.883447,13-03-2022,19:25,19:35,Jam,Snack,1.0,Urban,17,2
0xb41c,PUNERES15DEL01,18.721261,73.853137,04-03-2022,17:45,0.75,Medium,Snack,3.0,Metropolitian,39,1
0x5f27,PUNERES04DEL02,18.580757,73.914654,20-03-2022,17:40,17:45,Medium,Meal,2.0,Metropolitian,39,2
0xadd7,PUNERES03DEL02,18.591959,73.850855,17-03-2022,23:30,23:40,Low,Buffet,1.0,Metropolitian,26,1
0x3589,PUNERES03DEL01,18.610436,73.866708,25-03-2022,19:35,19:45,Jam,Drinks,4.0,Metropolitian,44,1
0x9c1e,PUNERES12DEL01,18.501274,73.834612,19-03-2022,11:35,11:45,High,Drinks,2.0,Metropolitian,27,2
0x6174,PUNERES02DEL02,18.611785,73.88866,06-03-2022,,22:40,,Meal,1.0,Metropolitian,21,1
0x9d17,PUNERES16DEL01,18.624874,73.942179,16-03-2022,23:25,23:30,Low,Snack,1.0,Metropolitian,26,0
0xb7b3,PUNERES11DEL02,18.557464,73.949816,24-03-2022,22:25,22:30,Low,Snack,2.0,Metropolitian,28,2
0x8c94,PUNERES17DEL01,18.51462,73.83054,21-03-2022,0.5,12:15,High,Buffet,1.0,Urban,13,2
0x42c1,PUNERES15DEL01,18.6321,73.76994,03-04-2022,09:15,09:30,Low,Drinks,2.0,Metropolitian,19,1
0xb35d,PUNERES03DEL03,18.618269,73.881887,02-04-2022,20:40,20:45,Jam,Buffet,2.0,Metropolitian,38,1
0x2bfd,PUNERES010DEL02,18.530842,73.909317,07-03-2022,10:15,10:20,Low,Drinks,1.0,Urban,26,2
0xa250,PUNERES11DEL01,18.583227,73.969165,14-03-2022,21:30,21:35,Jam,Drinks,2.0,,27,0
0xe37,PUNERES16DEL01,18.584886,73.902019,16-03-2022,23:25,23:40,Low,Meal,2.0,Metropolitian,17,2
0x7b3f,PUNERES14DEL03,18.578373,73.940856,14-03-2022,0.75,18:10,Medium,Drinks,3.0,Urban,34,2
0xa5e4,PUNERES20DEL02,18.588164,73.789223,07-03-2022,09:10,09:15,Low,Snack,1.0,Urban,10,1
0x3688,PUNERES13DEL02,18.623736,73.99092,14-03-2022,23:30,23:40,Low,Meal,3.0,Metropolitian,35,0
0x44b6,PUNERES03DEL01,18.545603,73.808791,28-03-2022,09:40,09:55,Low,Snack,2.0,Metropolitian,25,2
0x7c2a,PUNERES02DEL02,18.586022,73.862631,05-04-2022,23:10,23:25,Low,Snack,2.0,Urban,15,2
0x9885,PUNERES20DEL02,18.626406,73.826452,01-04-2022,20:35,20:45,Jam,Snack,2.0,Metropolitian,34,1
0x9236,PUNERES010DEL01,18.596136,73.963906,18-03-2022,18:55,19:10,Medium,Buffet,2.0,Metropolitian,24,0
0x8647,PUNERES07DEL03,18.560729,73.928642,11-03-2022,21:50,21:55,Jam,Drinks,2.0,Metropolitian,29,2
0x82f3,PUNERES14DEL01,18.601877,73.958588,31-03-2022,21:25,21:40,Jam,Meal,2.0,Metropolitian,36,0
0x71b0,PUNERES18DEL01,18.682457,73.888412,20-03-2022,19:35,19:45,Jam,Meal,1.0,Metropolitian,29,1
0x8c91,PUNERES18DEL03,18.665964,73.871173,27-03-2022,17:45,17:55,Medium,Drinks,2.0,Metropolitian,28,1
0x8b48,PUNERES16DEL03,18.553449,73.863255,13-03-2022,22:30,22:45,Low,Snack,1.0,Urban,31,2
0xb4f9,PUNERES20DEL03,18.638625,73.825814,17-03-2022,23:15,23:20,Low,Meal,2.0,Metropolitian,27,1
0x9b3c,PUNERES18DEL02,18.630288,73.838151,19-03-2022,17:45,17:50,Medium,Snack,1.0,Urban,22,1
0x9562,PUNERES18DEL02,18.696653,73.90972,04-04-2022,23:10,23:15,Low,Buffet,2.0,Metropolitian,37,1
0x4063,PUNERES13DEL03,18.610057,73.967882,19-03-2022,19:25,19:40,Jam,Meal,2.0,Metropolitian,32,0
0x707d,PUNERES17DEL02,18.585102,73.902204,06-04-2022,19:55,0.833333333,Jam,Buffet,2.0,Metropolitian,49,2
0x603,PUNERES07DEL01,18.560044,73.94224,05-04-2022,,16:50,,Snack,2.0,Metropolitian,27,2
0x7d6,PUNERES11DEL02,18.598426,73.975531,08-03-2022,23:40,23:45,Low,Drinks,2.0,Metropolitian,35,0
0x77d6,PUNERES010DEL01,18.524518,73.906263,05-04-2022,09:35,09:50,Low,Snack,2.0,Metropolitian,24,2
0x4210,PUNERES19DEL03,18.603444,73.984114,21-03-2022,0.916666667,22:05,Jam,Drinks,2.0,Urban,21,0
0x7e15,PUNERES07DEL01,18.627978,74.011089,04-03-2022,23:10,23:15,Low,Buffet,2.0,Urban,24,0
0x9fd0,PUNERES14DEL01,18.528741,73.873809,21-03-2022,16:40,16:45,Medium,Meal,1.0,Metropolitian,26,2
0x76e,PUNERES05DEL02,18.542937,73.922902,11-03-2022,08:55,0.375,Low,Meal,2.0,Urban,15,2
0x9350,PUNERES010DEL01,18.593909,73.965233,06-04-2022,21:50,21:55,Jam,Drinks,2.0,Urban,43,0
0x851a,PUNERES16DEL03,18.598426,73.924189,18-03-2022,17:15,17:20,Medium,Snack,2.0,Metropolitian,39,2
0x62e7,PUNERES02DEL01,18.574002,73.846825,01-03-2022,14:55,15:10,High,Snack,1.0,Metropolitian,27,2
0x7209,PUNERES01DEL01,18.585994,73.813274,01-04-2022,12:55,0.541666667,High,Snack,1.0,Urban,26,1
0x4068,PUNERES010DEL02,18.541524,73.912451,15-03-2022,0.458333333,11:15,Low,Snack,2.0,Metropolitian,29,2
0x217e,PUNERES13DEL03,18.581032,73.939336,30-03-2022,21:40,21:50,Jam,Drinks,1.0,Urban,25,2
0x7894,PUNERES04DEL03,18.553716,73.898079,01-04-2022,21:55,0.916666667,Jam,Buffet,2.0,Metropolitian,46,2
0x93cc,PUNERES19DEL02,18.674448,74.044941,16-03-2022,22:20,22:25,Low,Meal,2.0,Metropolitian,43,0
0x2bb2,PUNERES02DEL01,18.572641,73.851881,13-03-2022,16:20,16:30,Medium,Buffet,1.0,Metropolitian,11,2
0x1464,PUNERES04DEL02,18.625044,73.968811,29-03-2022,17:15,17:20,Medium,Snack,3.0,Metropolitian,42,0
0x9b2,PUNERES010DEL03,18.577565,73.957404,05-04-2022,21:50,0.916666667,Jam,Snack,2.0,Metropolitian,26,0
0x6a00,PUNERES15DEL03,18.70994,73.842074,04-04-2022,18:20,18:35,Medium,Buffet,2.0,Metropolitian,23,1
0x6fda,PUNERES09DEL02,18.531303,73.921814,05-04-2022,09:45,09:55,Low,Drinks,2.0,Metropolitian,23,2
0x8b6e,PUNERES06DEL01,18.636382,74.006363,06-03-2022,22:15,22:25,Low,Meal,1.0,Metropolitian,26,0
0xbea4,PUNERES07DEL02,18.656325,74.035933,06-03-2022,23:20,23:35,Low,Snack,1.0,Metropolitian,22,0
0x406a,PUNERES13DEL02,18.584759,73.964133,21-03-2022,18:20,18:25,Medium,Drinks,2.0,Metropolitian,18,0
0x114b,PUNERES12DEL01,18.60956,73.948311,20-03-2022,,20:10,,Meal,3.0,Metropolitian,39,0
0x20cb,PUNERES04DEL03,18.580123,73.919855,04-04-2022,20:30,20:40,Jam,Drinks,2.0,Metropolitian,38,2
0x3325,PUNERES11DEL01,18.545344,73.94396,21-03-2022,16:15,16:20,Medium,Buffet,2.0,Metropolitian,27,2
0x5653,PUNERES09DEL01,18.623801,74.003129,20-03-2022,0.833333333,20:10,Jam,Buffet,2.0,Metropolitian,54,0
0x1d46,PUNERES010DEL01,18.558185,73.938974,05-04-2022,14:55,0.625,High,Buffet,2.0,Metropolitian,36,2
0x1846,PUNERES06DEL02,18.615111,73.986888,06-04-2022,19:15,19:20,Jam,Buffet,2.0,Metropolitian,47,0
0x6372,PUNERES010DEL03,18.545584,73.931586,15-03-2022,18:55,19:05,Medium,Buffet,2.0,Metropolitian,17,2
0x82a8,PUNERES16DEL02,18.589281,73.90137,02-04-2022,0.791666667,19:15,Medium,Meal,1.0,Metropolitian,23,2
0x217a,PUNERES01DEL01,18.597871,73.820464,03-03-2022,13:10,13:20,High,Snack,1.0,Metropolitian,17,1
0x585e,PUNERES19DEL01,18.580588,73.96066,30-03-2022,14:20,14:25,High,Drinks,1.0,Urban,26,0
0x22b9,PUNERES19DEL02,18.672446,74.041026,08-03-2022,21:50,21:55,Jam,Drinks,2.0,Metropolitian,37,0
0x1c51,PUNERES04DEL02,18.576158,73.913211,12-03-2022,21:50,22:05,Jam,Snack,2.0,Metropolitian,31,2
0xc37,PUNERES07DEL03,18.554997,73.927643,21-03-2022,20:10,20:20,Jam,Meal,2.0,Urban,29,2
0x7db4,PUNERES01DEL01,18.627379,73.848622,06-03-2022,19:25,19:40,Jam,Meal,2.0,Metropolitian,24,1
0x1f4b,PUNERES17DEL03,18.609638,73.911947,02-03-2022,22:50,23:05,Low,Snack,2.0,Urban,33,2
0x92c6,PUNERES13DEL01,18.585366,73.957333,24-03-2022,12:45,12:50,High,Drinks,2.0,Metropolitian,33,0
0xa69a,PUNERES16DEL01,18.579576,73.897093,20-03-2022,0.833333333,20:10,Jam,Meal,2.0,Semi-Urban,49,2
0x3c55,PUNERES15DEL01,18.650427,73.792435,01-04-2022,15:40,15:50,Medium,Buffet,1.0,Metropolitian,16,1
0x6d22,PUNERES09DEL01,18.560962,73.934376,01-04-2022,13:45,0.583333333,High,Meal,2.0,Metropolitian,28,2
0xbd10,PUNERES06DEL01,18.598635,73.967146,31-03-2022,19:20,19:30,Jam,Drinks,2.0,Urban,16,0
0x8183,PUNERES05DEL03,18.55182,73.929549,05-03-2022,20:20,20:25,Jam,Drinks,1.0,Metropolitian,13,2
0x6b29,PUNERES03DEL03,18.563546,73.834137,01-04-2022,18:50,19:05,Medium,Drinks,2.0,Metropolitian,29,2
0x715f,PUNERES15DEL03,18.700217,73.832889,02-04-2022,20:50,21:05,Jam,Meal,1.0,Metropolitian,36,1
0x913,PUNERES07DEL02,18.571478,73.950311,05-03-2022,18:10,18:25,Medium,Drinks,2.0,Metropolitian,25,0
0x12b3,PUNERES04DEL02,18.627524,73.96558,25-03-2022,20:30,20:40,Jam,Drinks,2.0,Urban,25,0
0xa184,PUNERES16DEL02,18.570498,73.872554,17-03-2022,23:45,23:50,Low,Meal,1.0,Urban,14,2
0xf6c,PUNERES18DEL01,18.68751,73.895443,02-04-2022,21:35,21:45,Jam,Buffet,1.0,Metropolitian,28,1
0x9066,PUNERES010DEL02,18.531774,73.917679,01-04-2022,09:50,10:05,Low,Meal,1.0,Metropolitian,27,2
0x758d,PUNERES15DEL02,18.628524,73.766425,01-04-2022,08:30,08:35,Low,Meal,1.0,Metropolitian,25,1
0x5bec,PUNERES05DEL01,18.64069,74.009734,23-03-2022,0.791666667,19:05,Medium,Buffet,2.0,Metropolitian,30,0
0x212f,PUNERES06DEL01,18.638954,74.007067,04-04-2022,17:20,17:25,Medium,Drinks,2.0,Metropolitian,41,0
0x742b,PUNERES02DEL01,18.574093,73.841446,30-03-2022,16:25,16:35,Medium,Buffet,2.0,Metropolitian,28,2
0x8418,PUNERES02DEL02,18.544268,73.820374,24-03-2022,09:55,10:05,Low,Buffet,2.0,Metropolitian,16,2
0xac8e,PUNERES16DEL01,18.550888,73.87716,09-03-2022,16:40,16:55,Medium,Drinks,2.0,Metropolitian,33,2
0xbbc9,PUNERES06DEL03,18.610471,73.998321,04-04-2022,19:55,20:10,Jam,Drinks,2.0,Metropolitian,28,0
0x62db,PUNERES04DEL01,18.505239,73.85367,26-03-2022,08:20,08:25,Low,Meal,1.0,Metropolitian,15,2
0x5d3f,PUNERES18DEL02,18.617461,73.835755,09-03-2022,21:10,21:15,Jam,Meal,2.0,Metropolitian,25,1
0x2ba6,PUNERES16DEL03,18.554481,73.860046,09-03-2022,20:20,20:30,Jam,Buffet,2.0,Urban,18,2
0x684a,PUNERES01DEL02,18.607023,73.830859,01-03-2022,21:10,21:20,Jam,Drinks,2.0,Metropolitian,37,1
0xaee0,PUNERES13DEL02,18.565781,73.941406,28-03-2022,09:30,09:40,Low,Drinks,2.0,Metropolitian,26,2
0x3b85,PUNERES05DEL03,18.586065,73.960893,26-03-2022,21:35,21:45,Jam,Drinks,2.0,Metropolitian,27,0
0x57a9,PUNERES14DEL03,18.527097,73.865767,01-03-2022,21:35,21:50,Jam,Buffet,2.0,Metropolitian,17,2
0x13f5,PUNERES08DEL01,18.550582,73.942335,26-03-2022,13:45,0.583333333,High,Buffet,2.0,Metropolitian,28,2
0x95c0,PUNERES11DEL01,18.52246,73.910924,01-03-2022,08:30,08:35,Low,Snack,1.0,Urban,20,2
0x90f4,PUNERES16DEL02,18.646883,73.955636,25-03-2022,23:55,24:10:00,Low,Meal,2.0,Urban,22,0
0x3d1f,PUNERES010DEL01,18.55973,73.934198,11-03-2022,15:20,15:30,Medium,Drinks,1.0,Metropolitian,23,2
0x1f8b,PUNERES06DEL02,18.576507,73.96,03-03-2022,0.791666667,19:15,Medium,Drinks,2.0,Metropolitian,21,0
0x6a16,PUNERES17DEL02,18.597791,73.906462,25-03-2022,20:20,20:35,Jam,Meal,2.0,Metropolitian,33,2
0xb605,PUNERES04DEL02,18.509115,73.86027,13-03-2022,11:15,11:30,High,Snack,2.0,Metropolitian,19,2
0xb710,PUNERES09DEL03,18.568594,73.950965,24-03-2022,21:55,22:10,Jam,Snack,2.0,Metropolitian,18,0
0x5066,PUNERES01DEL01,18.551787,73.793273,11-03-2022,09:20,09:30,Low,Meal,2.0,Urban,25,1
0x667f,PUNERES13DEL02,18.665387,74.042296,10-03-2022,18:45,0.791666667,Medium,Snack,2.0,Urban,18,0
0x1ec4,PUNERES12DEL02,18.582035,73.910488,25-03-2022,,18:10,Medium,Buffet,2.0,Metropolitian,40,2
0xccf,PUNERES18DEL02,18.650108,73.8629,02-03-2022,20:35,20:50,Jam,Buffet,1.0,Metropolitian,23,1
0x3ab8,PUNERES05DEL01,18.541989,73.923609,05-04-2022,11:40,11:55,High,Drinks,2.0,Urban,30,2
0x1f38,PUNERES04DEL01,18.533066,73.884331,19-03-2022,16:10,16:15,Medium,Buffet,2.0,Metropolitian,29,2
0xaff7,PUNERES07DEL01,18.594403,73.962121,25-03-2022,22:30,22:35,Low,Meal,1.0,Metropolitian,21,0
0x46c2,PUNERES02DEL03,18.620524,73.901716,23-03-2022,0.916666667,22:15,Jam,Meal,3.0,Urban,39,1
0xbe20,PUNERES06DEL01,18.566382,73.936267,13-03-2022,0.625,15:15,High,Buffet,1.0,Metropolitian,16,2
0x2bdf,PUNERES07DEL01,18.565246,73.932205,03-03-2022,13:35,13:45,High,Meal,2.0,Metropolitian,30,2
0x54f,PUNERES01DEL02,18.630541,73.856683,18-03-2022,,23:40,Low,Drinks,1.0,Urban,20,1
0x48e,PUNERES06DEL01,18.591038,73.971289,06-04-2022,,19:55,Jam,Snack,3.0,Metropolitian,47,0
0x63e8,PUNERES09DEL01,18.583192,73.975184,23-03-2022,18:15,18:30,Medium,Buffet,2.0,Metropolitian,35,0
0x4d40,PUNERES06DEL01,18.642368,74.009174,02-04-2022,0.833333333,20:15,Jam,Snack,2.0,Metropolitian,44,0
0x8ff1,PUNERES03DEL02,18.67293,73.933832,31-03-2022,21:50,21:55,Jam,Buffet,1.0,Metropolitian,41,0
0x57b9,PUNERES07DEL02,18.603845,73.978772,06-04-2022,23:35,23:50,Low,Snack,1.0,Metropolitian,24,0
0x2004,PUNERES09DEL02,18.60465,73.985293,20-03-2022,21:50,0.916666667,Jam,Meal,2.0,Metropolitian,38,0
0x1a32,PUNERES13DEL02,18.598337,73.970902,24-03-2022,23:20,23:30,Low,Meal,2.0,Metropolitian,18,0
0x1479,PUNERES11DEL02,18.636696,74.022757,31-03-2022,19:35,19:40,Jam,Snack,2.0,Metropolitian,53,0
0x8ff8,PUNERES18DEL02,18.65265,73.869873,02-04-2022,23:55,24:05:00,Low,Snack,2.0,Metropolitian,23,1
0x7ac2,PUNERES17DEL02,18.56439,73.871321,17-03-2022,20:40,20:55,Jam,Buffet,1.0,,19,2
0x9f8b,PUNERES12DEL01,18.603603,73.942563,12-03-2022,20:55,0.875,Jam,Meal,2.0,Metropolitian,38,0
0x556d,PUNERES18DEL01,18.679165,73.898361,04-04-2022,18:40,18:45,Medium,Snack,3.0,Metropolitian,39,1
0x2059,PUNERES14DEL02,18.549423,73.897061,13-03-2022,17:10,17:15,Medium,Drinks,2.0,Metropolitian,17,2
0x2b4c,PUNERES18DEL03,18.635845,73.847626,11-03-2022,23:15,23:30,Low,Meal,1.0,Metropolitian,23,1
0x8d5,PUNERES19DEL03,18.603467,73.970866,09-03-2022,,24:10:00,,Meal,1.0,Metropolitian,23,0
0x3ee1,PUNERES18DEL01,18.642462,73.850083,27-03-2022,19:45,19:55,Jam,Meal,2.0,Metropolitian,34,1
0x520c,PUNERES11DEL02,18.637623,74.030593,27-03-2022,17:55,0.75,Medium,Snack,2.0,Urban,15,0
0x15d6,PUNERES20DEL03,18.640209,73.833923,26-03-2022,0.75,18:05,Medium,Drinks,1.0,Metropolitian,26,1
0x3210,PUNERES03DEL03,18.596452,73.851875,05-03-2022,21:55,22:05,Jam,Drinks,2.0,Metropolitian,26,1
0x7d48,PUNERES12DEL02,18.579862,73.916391,02-03-2022,20:15,20:30,Jam,Snack,2.0,Metropolitian,34,2
0x40a3,PUNERES20DEL02,18.584721,73.8022,03-03-2022,11:30,11:40,High,Meal,1.0,Metropolitian,37,1
0x43f2,PUNERES16DEL03,18.600167,73.919945,04-03-2022,18:15,18:30,Medium,Drinks,2.0,Metropolitian,24,2
0x3997,PUNERES07DEL01,18.5916,73.975259,18-03-2022,0.791666667,19:10,Medium,Snack,2.0,Metropolitian,26,0
0x66d7,PUNERES04DEL03,18.579483,73.928211,12-03-2022,23:35,23:40,Low,Snack,1.0,Urban,23,2
0x19bc,PUNERES09DEL03,18.598171,73.977581,31-03-2022,19:55,0.833333333,Jam,Buffet,1.0,Metropolitian,17,0
0x38da,PUNERES19DEL01,18.65448,74.024978,06-03-2022,20:25,20:40,Jam,Snack,1.0,Metropolitian,42,0
0x9c67,PUNERES03DEL03,18.564963,73.821283,21-03-2022,18:35,18:50,Medium,Buffet,1.0,Urban,10,1
0x2cfd,PUNERES04DEL01,18.497963,73.855686,15-03-2022,10:35,10:50,Low,Snack,2.0,Metropolitian,29,2
0x71ad,PUNERES11DEL01,18.578255,73.964483,16-03-2022,17:50,0.75,Medium,Drinks,2.0,Metropolitian,30,0
0x425c,PUNERES20DEL01,18.619367,73.809773,07-03-2022,,15:50,Medium,Meal,1.0,Metropolitian,23,1
0x1352,PUNERES010DEL03,18.552141,73.935808,11-03-2022,17:10,17:25,Medium,Buffet,2.0,Metropolitian,17,2
0x73df,PUNERES03DEL02,18.67241,73.928464,06-04-2022,17:40,17:45,Medium,Meal,1.0,Metropolitian,39,0
0x9f5f,PUNERES12DEL03,18.563434,73.886172,13-03-2022,22:40,22:50,Low,Drinks,2.0,Metropolitian,29,2
0x6a90,PUNERES010DEL02,18.647777,74.03657,18-03-2022,22:55,0.958333333,Low,Buffet,2.0,Metropolitian,27,0
0x79bb,PUNERES06DEL02,18.567746,73.950224,09-03-2022,21:40,21:50,Jam,Meal,1.0,Metropolitian,34,2
0x89cf,PUNERES07DEL02,18.550363,73.913668,09-03-2022,11:25,11:30,High,Meal,2.0,Urban,22,2
0x1675,PUNERES02DEL02,18.572955,73.847361,21-03-2022,0.791666667,19:10,Medium,Buffet,2.0,Metropolitian,38,2
0xf26,PUNERES20DEL02,18.600872,73.784912,11-03-2022,11:30,11:35,High,Buffet,1.0,Metropolitian,36,1
0x1175,PUNERES17DEL01,18.558543,73.87506,28-03-2022,14:10,14:25,High,Snack,2.0,,29,2
0x8bc5,PUNERES12DEL01,18.601021,73.946114,27-03-2022,19:45,19:50,Jam,Meal,3.0,Metropolitian,40,0
0x121a,PUNERES16DEL03,18.54488,73.858828,28-03-2022,17:40,17:45,Medium,Drinks,2.0,Metropolitian,27,2
0xa25a,PUNERES12DEL01,18.568552,73.894913,20-03-2022,21:55,22:10,Jam,Drinks,1.0,Metropolitian,33,2
0x15fc,PUNERES18DEL02,18.710832,73.910083,20-03-2022,17:20,17:25,Medium,Drinks,1.0,Metropolitian,34,1
0xbbc8,PUNERES010DEL03,18.613942,73.993679,25-03-2022,20:20,20:30,Jam,Snack,2.0,Metropolitian,36,0
0x4cb,PUNERES04DEL01,18.564564,73.915282,23-03-2022,,23:15,Low,Buffet,2.0,Metropolitian,23,2
0x7f98,PUNERES09DEL01,18.534174,73.908847,01-03-2022,11:45,0.5,High,Drinks,2.0,Metropolitian,29,2
0x392e,PUNERES02DEL02,18.55194,73.819993,01-04-2022,0.5,12:05,High,Snack,2.0,Metropolitian,28,2
0x34a8,PUNERES06DEL01,18.637676,74.01898,08-03-2022,20:55,0.875,Jam,Buffet,2.0,Metropolitian,41,0
0x921b,PUNERES16DEL02,18.569742,73.873614,28-03-2022,17:40,17:55,Medium,Drinks,2.0,Metropolitian,23,2
0xa7e1,PUNERES18DEL01,18.615164,73.82386,26-03-2022,16:35,16:45,Medium,Snack,2.0,Urban,26,1
0x25ee,PUNERES08DEL02,18.600989,73.975351,29-03-2022,20:10,20:15,Jam,Buffet,1.0,Metropolitian,22,0
0x2f90,PUNERES05DEL03,18.588368,73.957621,01-03-2022,19:20,19:35,Jam,Buffet,2.0,Metropolitian,25,0
