ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,order_freq,Time_taken (min)
0x3589,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,Cloudy,Jam,4.0,44
0x9c1e,PUNERES12DEL01,18.520016,73.830547,18.530016,73.840547,Fog,High,2.0,27
0x6174,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Clear,Medium,1.0,21
0x9d17,PUNERES16DEL01,18.536718,73.830327,18.646718,73.940327,Sunny,Low,1.0,26
0xb7b3,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,Windy,Low,2.0,28
0x8c94,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,Stormy,High,1.0,13
0x42c1,PUNERES15DEL01,18.636215,73.751081,18.646215,73.761081,Cloudy,Low,2.0,19
0xb35d,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,Cloudy,Jam,2.0,38
0x2bfd,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,Sandstorms,Low,1.0,26
0xa250,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,Stormy,Jam,2.0,27
0xe37,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,Windy,Low,2.0,17
0x7b3f,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,Stormy,Medium,3.0,34
0xa5e4,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,Stormy,Low,1.0,10
0x3688,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,Cloudy,Low,3.0,35
0x44b6,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,Sandstorms,Low,2.0,25
0x7c2a,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,Cloudy,Low,2.0,15
0x9885,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,Windy,Jam,2.0,34
0x9236,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,Stormy,Medium,2.0,24
0x8647,PUNERES07DEL03,18.546947,73.900626,18.576947,73.930626,Cloudy,Jam,2.0,29
0x82f3,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Cloudy,Jam,2.0,36
0x71b0,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Windy,Jam,1.0,29
0x8c91,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,Stormy,Medium,2.0,28
0x8b48,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Windy,Low,1.0,31
0xb4f9,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,Sunny,Low,2.0,27
0x9b3c,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,Sunny,Medium,1.0,22
0x9562,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,Cloudy,Low,2.0,37
0x4063,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,Cloudy,Jam,2.0,32
0x707d,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,Fog,Jam,2.0,49
0x603,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,Clear,Medium,2.0,27
0x7d6,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,Cloudy,Low,2.0,35
0x77d6,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,Sandstorms,Low,2.0,24
0x4210,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,Sunny,Jam,2.0,21
0x7e15,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,Sunny,Low,2.0,24
0x9fd0,PUNERES14DEL01,18.516216,73.842527,18.556216,73.882527,Windy,Medium,1.0,26
0x76e,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,Stormy,Low,2.0,15
0x9350,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,Cloudy,Jam,2.0,43
0x851a,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,Windy,Medium,2.0,39
0x62e7,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,Sunny,High,1.0,27
0x7209,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,Fog,High,1.0,26
0x4068,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,Windy,Low,2.0,29
0x217e,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,Cloudy,Jam,1.0,25
0x7894,PUNERES04DEL03,18.51421,73.838429,18.57421,73.898429,Windy,Jam,2.0,46
0x93cc,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,Fog,Low,2.0,43
0x2bb2,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,Stormy,Medium,1.0,11
0x1464,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,Cloudy,Medium,3.0,42
0x9b2,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,Sandstorms,Jam,2.0,26
0x6a00,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,Sandstorms,Medium,2.0,23
0x6fda,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Sandstorms,Low,2.0,23
0x8b6e,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Cloudy,Low,1.0,26
0xbea4,PUNERES07DEL02,18.546947,73.900626,18.676947,74.030626,Sunny,Low,1.0,22
0x406a,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Cloudy,Medium,2.0,18
0x114b,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,Clear,Medium,3.0,39
0x20cb,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,Windy,Jam,2.0,38
0x3325,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,Stormy,Medium,2.0,27
0x5653,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,Windy,Jam,2.0,54
0x1d46,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,Stormy,High,2.0,36
0x1846,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Fog,Jam,2.0,47
0x6372,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,Cloudy,Medium,2.0,17
0x82a8,PUNERES16DEL02,18.536718,73.830327,18.616719,73.910327,Windy,Medium,1.0,23
0x217a,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,Sunny,High,1.0,17
0x585e,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,Fog,High,1.0,26
0x22b9,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,Cloudy,Jam,2.0,37
0x1c51,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,Sandstorms,Jam,2.0,31
0xc37,PUNERES07DEL03,18.546947,73.900626,18.576947,73.930626,Stormy,Jam,2.0,29
0x7db4,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,Sunny,Jam,2.0,24
0x1f4b,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Fog,Low,2.0,33
0x92c6,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,Fog,High,2.0,33
0xa69a,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,Cloudy,Jam,2.0,49
0x3c55,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,Cloudy,Medium,1.0,16
0x6d22,PUNERES09DEL01,18.536562,73.896485,18.576562,73.936485,Windy,High,2.0,28
0xbd10,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,Windy,Jam,2.0,16
0x8183,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,Sunny,Jam,1.0,13
0x6b29,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,Sandstorms,Medium,2.0,29
0x715f,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,Sandstorms,Jam,1.0,36
0x913,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Sandstorms,Medium,2.0,25
0x12b3,PUNERES04DEL02,18.51421,73.838429,18.64421,73.968429,Stormy,Jam,2.0,25
0xa184,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,Windy,Low,1.0,14
0xf6c,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Sandstorms,Jam,1.0,28
0x9066,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,Stormy,Low,1.0,27
0x758d,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,Cloudy,Low,1.0,25
0x5bec,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,Fog,Medium,2.0,30
0x212f,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Stormy,Medium,2.0,41
0x742b,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,Stormy,Medium,2.0,28
0x8418,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,Windy,Low,2.0,16
0xac8e,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,Sandstorms,Medium,2.0,33
0xbbc9,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,Sandstorms,Jam,2.0,28
0x62db,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,Sunny,Low,1.0,15
0x5d3f,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,Stormy,Jam,2.0,25
0x2ba6,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Sunny,Jam,2.0,18
0x684a,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,Stormy,Jam,2.0,37
0xaee0,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,Stormy,Low,2.0,26
0x3b85,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,Cloudy,Jam,2.0,27
0x57a9,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,Sunny,Jam,2.0,17
0x13f5,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,Windy,High,2.0,28
0x95c0,PUNERES11DEL01,18.533811,73.899315,18.543811,73.909315,Sandstorms,Low,1.0,20
0x90f4,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,Windy,Low,2.0,22
0x3d1f,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,Sunny,Medium,1.0,23
0x1f8b,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,Stormy,Medium,2.0,21
0x6a16,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,Sandstorms,Jam,2.0,33
0xb605,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,Sunny,High,2.0,19
0xb710,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,Sunny,Jam,2.0,18
0x5066,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Stormy,Low,2.0,25
0x667f,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Sandstorms,Medium,2.0,18
0x1ec4,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,Cloudy,Medium,2.0,40
0xccf,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,Sunny,Jam,1.0,23
0x3ab8,PUNERES05DEL01,18.543626,73.905101,18.553626,73.915101,Fog,High,2.0,30
0x1f38,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,Windy,Medium,2.0,29
0xaff7,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Stormy,Low,1.0,21
0x46c2,PUNERES02DEL03,18.55144,73.804855,18.64144,73.894855,Fog,Jam,3.0,39
0xbe20,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,Sunny,High,1.0,16
0x2bdf,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,Fog,High,2.0,30
0x54f,PUNERES01DEL02,-18.569156,73.774723,18.649156,73.854723,Fog,Low,1.0,20
0x48e,PUNERES06DEL01,-18.546258,-73.904337,18.616258,73.974337,Fog,Jam,3.0,47
0x63e8,PUNERES09DEL01,18.536562,73.896485,18.606562,73.966485,Fog,Medium,2.0,35
0x4d40,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Fog,Jam,2.0,44
0x8ff1,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,Fog,Jam,1.0,41
0x57b9,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Cloudy,Low,1.0,24
0x2004,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,Sandstorms,Jam,2.0,38
0x1a32,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Cloudy,Low,2.0,18
0x1479,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Cloudy,Jam,2.0,53
0x8ff8,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,Sandstorms,Low,2.0,23
0x7ac2,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,Windy,Jam,1.0,19
0x9f8b,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,Stormy,Jam,2.0,38
0x556d,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Sandstorms,Medium,3.0,39
0x2059,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,Fog,Medium,2.0,17
0x2b4c,PUNERES18DEL03,18.593481,73.785901,18.653481,73.845901,Windy,Low,1.0,23
0x8d5,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,Clear,Medium,1.0,23
0x3ee1,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,Stormy,Jam,2.0,34
0x520c,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Windy,Medium,2.0,15
0x15d6,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,Sandstorms,Medium,1.0,26
0x3210,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,Stormy,Jam,2.0,26
0x7d48,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,Cloudy,Jam,2.0,34
0x40a3,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,Sandstorms,High,1.0,37
0x43f2,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,Sunny,Medium,2.0,24
0x3997,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Windy,Medium,2.0,26
0x66d7,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,Fog,Low,1.0,23
0x19bc,PUNERES09DEL03,18.536562,73.896485,18.626562,73.986485,Sunny,Jam,1.0,17
0x38da,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,Stormy,Jam,1.0,42
0x9c67,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,Cloudy,Medium,1.0,10
0x2cfd,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,Stormy,Low,2.0,29
0x71ad,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,Cloudy,Medium,2.0,30
0x425c,PUNERES20DEL01,18.592718,73.773572,18.632718,73.813572,Cloudy,Medium,1.0,23
0x1352,PUNERES010DEL03,18.539299,73.897902,18.569299,73.927902,Windy,Medium,2.0,17
0x73df,PUNERES03DEL02,18.554382,73.798206,18.684382,73.928206,Cloudy,Medium,1.0,39
0x9f5f,PUNERES12DEL03,18.520016,73.830547,18.580016,73.890547,Sandstorms,Low,2.0,29
0x6a90,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,Windy,Low,2.0,27
0x79bb,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,Fog,Jam,1.0,34
0x89cf,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,Cloudy,High,2.0,22
0x1675,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,Stormy,Medium,2.0,38
0xf26,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,Fog,High,1.0,36
0x1175,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,Fog,High,2.0,29
0x8bc5,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,Stormy,Jam,3.0,40
0x121a,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Windy,Medium,2.0,27
0xa25a,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,Sandstorms,Jam,1.0,33
0x15fc,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,Cloudy,Medium,1.0,34
0xbbc8,PUNERES010DEL03,18.539299,73.897902,18.629299,73.987902,Sunny,Jam,2.0,36
0x4cb,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,Cloudy,Low,2.0,23
0x7f98,PUNERES09DEL01,18.536562,73.896485,18.546562,73.906485,Cloudy,High,2.0,29
0x392e,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,Fog,High,2.0,28
0x34a8,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Windy,Jam,2.0,41
0x921b,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,Stormy,Medium,2.0,23
0xa7e1,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,Stormy,Medium,2.0,26
0x25ee,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,Windy,Jam,1.0,22
0x2f90,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,Stormy,Jam,2.0,25
0x2676,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Windy,Jam,2.0,27
0x850b,PUNERES09DEL01,18.536562,73.896485,18.646562,74.006485,Fog,Low,1.0,28
0x1030,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Sandstorms,Jam,2.0,28
0x1284,PUNERES01DEL01,18.569156,73.774723,18.639156,73.844723,Sandstorms,Jam,2.0,28
0x981e,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Cloudy,Medium,4.0,43
0x88f3,PUNERES01DEL02,18.569156,73.774723,18.699156,73.904723,Sunny,Medium,2.0,35
0x5f4a,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,Sunny,Jam,2.0,12
0x92a3,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,Cloudy,Low,2.0,22
0x640a,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Windy,Low,2.0,22
0x660f,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,Fog,Jam,2.0,38
0x9ab,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,Sunny,Jam,2.0,13
0x73ee,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,Sandstorms,Jam,1.0,27
0x44d,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,Clear,Medium,2.0,23
0xab4f,PUNERES09DEL01,18.536562,73.896485,18.546562,73.906485,Cloudy,Low,1.0,16
0x150f,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Fog,Medium,1.0,12
0x35b6,PUNERES13DEL03,18.56245,73.916619,18.62245,73.976619,Cloudy,Jam,1.0,24
0x677f,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,Stormy,Low,2.0,17
0x59e8,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,Windy,Jam,1.0,19
0x8b0b,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,Windy,Medium,2.0,15
0x32eb,PUNERES19DEL02,18.563934,73.915367,18.693935,74.045367,Fog,Jam,3.0,37
0x8e82,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,Cloudy,Jam,2.0,38
0x3279,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,Sandstorms,High,2.0,28
0x2156,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,Stormy,Jam,2.0,29
0x7fef,PUNERES17DEL03,18.530963,73.828972,18.590963,73.888972,Windy,Jam,2.0,23
0x3de1,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,Stormy,Jam,2.0,27
0x5690,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,Cloudy,Jam,3.0,44
0xbc9b,PUNERES08DEL01,18.53408,73.89852,18.57408,73.93852,Windy,Medium,1.0,29
0x7adf,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,Stormy,Low,1.0,15
0x3c11,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,Sunny,High,1.0,25
0x161b,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,Windy,Jam,2.0,22
0x4c3c,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,Sunny,Jam,1.0,12
0x45ca,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,Sunny,High,3.0,52
0xaeb1,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Stormy,Jam,1.0,27
0x8659,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,Fog,Medium,1.0,31
0x4af6,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Stormy,Medium,2.0,31
0x5529,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,Sunny,Jam,2.0,21
0x9b46,PUNERES11DEL02,18.533811,73.899315,18.553811,73.919315,Fog,Low,1.0,22
0xb3aa,PUNERES010DEL01,18.539299,73.897902,18.609299,73.967902,Stormy,Jam,2.0,32
0x6f20,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,Stormy,Low,1.0,14
0x6b76,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,Sunny,Low,1.0,12
0x38bd,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,Stormy,Medium,3.0,32
0xa180,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,Sunny,Medium,2.0,18
0x558b,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,Stormy,Low,1.0,29
0x6e77,PUNERES17DEL01,18.530963,73.828972,18.600963,73.898972,Fog,Jam,1.0,35
0x9db,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,Windy,High,1.0,12
0x4a41,PUNERES16DEL01,18.536718,73.830327,18.576718,73.870328,Cloudy,High,1.0,24
0x8a9f,PUNERES16DEL01,18.536718,73.830327,18.646718,73.940327,Stormy,Medium,2.0,31
0x6390,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,Stormy,Low,2.0,24
0x459a,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,Stormy,Jam,1.0,16
0x811e,PUNERES19DEL01,18.563934,73.915367,18.673935,74.025367,Sandstorms,Jam,1.0,31
0xbd2b,PUNERES17DEL03,18.530963,73.828972,18.560963,73.858972,Cloudy,Low,2.0,17
0x8d01,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Fog,Low,1.0,19
0x2ada,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,Windy,Low,2.0,29
0xa207,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,Sandstorms,Medium,2.0,39
0xbb5f,PUNERES01DEL02,18.569156,73.774723,18.589156,73.794723,Sandstorms,High,1.0,30
0x5f94,PUNERES010DEL01,18.539299,73.897902,18.649299,74.007902,Sunny,Jam,2.0,18
0x52cd,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,Sandstorms,Low,1.0,25
0x63cb,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,Stormy,Jam,1.0,28
0x1057,PUNERES17DEL01,18.530963,73.828972,18.540963,73.838972,Cloudy,Low,2.0,22
0x142c,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,Sandstorms,Medium,2.0,34
0x6fad,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,Fog,Jam,2.0,32
0xabe7,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,Windy,Medium,2.0,28
0xaeac,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,Cloudy,Low,3.0,39
0x498c,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,Sandstorms,Medium,2.0,23
0x3141,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,Cloudy,Low,1.0,20
0xab3d,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Sandstorms,Jam,1.0,24
0x8bee,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,Stormy,Low,1.0,13
0x11f2,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,Windy,Low,2.0,16
0x7976,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,Fog,Medium,2.0,40
0x3e3a,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,Cloudy,Jam,2.0,44
0x9b49,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,Fog,Low,2.0,30
0x88e4,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,Sunny,Jam,1.0,12
0xb9ae,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,Sunny,Jam,1.0,36
0x9fec,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,Sandstorms,Low,1.0,17
0x5657,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,Cloudy,Jam,1.0,34
0xb459,PUNERES20DEL01,18.592718,73.773572,18.602718,73.783572,Sunny,High,1.0,13
0x28b7,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,Fog,Medium,2.0,39
0x3b04,PUNERES08DEL01,18.53408,73.89852,18.64408,74.00852,Windy,Jam,2.0,17
0x3ac0,PUNERES06DEL03,18.546258,73.904337,18.606258,73.964337,Sandstorms,Jam,2.0,32
0x8b14,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,Cloudy,Jam,2.0,37
0x85bd,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Stormy,Low,2.0,23
0x5a0a,PUNERES19DEL01,18.563934,73.915367,18.603935,73.955367,Stormy,Medium,1.0,25
0x6744,PUNERES16DEL02,18.536718,73.830327,18.556718,73.850327,Sunny,Low,1.0,15
0x1371,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,Sunny,Low,2.0,35
0x54b0,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,Windy,Low,2.0,24
0x5c6,PUNERES05DEL03,18.543626,73.905101,18.573626,73.935101,Sunny,Jam,1.0,13
0x60f7,PUNERES13DEL02,18.56245,73.916619,18.58245,73.936619,Sandstorms,Low,1.0,15
0xabc3,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,Sunny,Low,2.0,16
0x6d5a,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Fog,Jam,2.0,25
0xaf4,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,Fog,Jam,1.0,30
0x4ff3,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Fog,Medium,2.0,15
0x86ef,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,Stormy,Jam,2.0,39
0x8921,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,Fog,Medium,2.0,31
0x2e5b,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Windy,Jam,2.0,18
0x488e,PUNERES14DEL01,18.516216,73.842527,18.626216,73.952527,Cloudy,Medium,2.0,31
0x5302,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,Cloudy,Medium,2.0,37
0xb024,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,Fog,Low,2.0,19
0x1bbd,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,Sandstorms,Low,1.0,27
0x94a6,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,Sunny,Jam,3.0,48
0x5ef7,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,Windy,Medium,3.0,36
0x6250,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,Sandstorms,Low,1.0,18
0x5ae8,PUNERES04DEL02,18.51421,73.838429,18.53421,73.858429,Stormy,Low,1.0,22
0x12d5,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,Sunny,High,2.0,16
0x985d,PUNERES18DEL03,18.593481,73.785901,18.683481,73.875901,Sunny,Low,2.0,31
0x2dce,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,Fog,Jam,1.0,53
0x905,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,Fog,Low,1.0,33
